review_id,user_id,business_id,stars_review,useful,funny,cool,text,date,sentiment,review_length,rating_category,name,city,state,stars_business,review_count,categories
Qvx3NFTpy1kD6u5WWVV7kA,TgK9_Q1uOXMiOaCu7UZ5sg,GBTPC53ZrG1ZBY3DT8Mbcw,1,1,0,0,my boyfriend and i went here last week just to try out for dinner i dont know because we came in a little late but the servers didnt give us the service like an upscale restaurant suppose to be they put us in a corner all the way at the end where it was so dark that we had to ask for better seats and they wasnt busy at all then we had to ask for our plates because the guy forgot to give us when they served the bread and butter on top of that all the servers was messing around talking laughing really loud to each others they even started to punch each others chasing around right infront of our table the food was ok that why i have two stars dont know if we should come back,24-09-2013 05:05,negative,680,low,Luke,New Orleans,LA,4.0,4554,"German, Restaurants, Seafood, Cocktail Bars, French, Brasseries, American (New), Nightlife, Bars, Cajun/Creole, Breakfast & Brunch"
rSLHw8ZhwlcIAmUh473g3g,1QJ_Xq4Ihv-Zo4RW_CxJBw,jQBPO3rYkNwIaOdQS5ktgQ,4,0,0,0,the dill pickle soup and adult grilled cheese are to die for,08-12-2015 18:20,positive,60,high,The Fountain On Locust,Saint Louis,MO,4.5,1010,"Ice Cream & Frozen Yogurt, Food, American (New), Art Galleries, Shopping, Cocktail Bars, Arts & Entertainment, Restaurants, Nightlife, Chocolatiers & Shops, Specialty Food, Bars"
LbLBGPlcrIZkPSAokJ_V-A,6nRRjS8c9IhTAaImF14lFQ,vh6YOciEM3M4zi2FGp-b5Q,1,3,3,0,"the food is amazing
 i personally think jack is selling himself short for working here bc the establishment itself sucks including the workers again the o ly positive is jacks food and gender neutral bathrooms",25-05-2016 09:16,negative,209,low,Siam STL,Saint Louis,MO,3.0,41,"Asian Fusion, Gay Bars, Dance Clubs, Nightlife, Restaurants, Japanese, Bars"
AYMGp0vvEoT6QS_jzBs0Gw,5EaIv33EBMwCGgbbaGObeg,YSJZZ1_8uHIIV4w44RSllA,4,0,0,0,my experience here was good the services people were very friendly the vibe was very relaxed ordered the 1 on their menu and asked for no onions although there were some onion pieces we found the pizza wasnt bad,28-05-2018 01:23,positive,211,high,Flying Pie Pizzaria,Meridian,ID,3.0,160,"Restaurants, Pizza"
O151X-10ULLd67kBsUSm0g,1DKzxsH184doFR-V62k35g,JvawJ9bSr22xn4R9oLvl_w,3,0,0,0,"the food was goodthe service was not  wouldnt come back based on this experience
food  shrimp and grits was recommendedmy friend who had it said it was great  spinach saladsone with chicken and one with shrimpdid not disappoint  i did send back my iced tea because it tasted old
service sat down and immediately had bread and waterand then waitedand waited  server was hot and cold with her attitude  she was not happy and pretty short with us about separating our checks  we asked her about it when she brought the bill and she said we should have asked herbut she never gave us a heads up about bringing the bill   also at one point the manager was seating a table next to us  without asking or acknowledging us he whipped our empty chair away from the table and took it for the table he was seating   one of my companions had an injured leg and was resting her foot on the chairshe had just removed her foot from the chair
because of the service my friends were not interested in going back",16-06-2014 01:26,neutral,993,low,Desire Oyster Bar,New Orleans,LA,4.0,1084,"Southern, Event Planning & Services, Restaurants, Cajun/Creole, Seafood, Live/Raw Food, Hotels & Travel, Hotels"
s5cWn0TJntg69GZXZV15nA,ZM4hiaB2KE3pmfi2rD90TA,Zi-F-YvyVOK0k5QD7lrLOg,5,0,0,0,hubby and i locals and my mom for dinner for reveillion special fix price meals meant to get locals out to restaurants  we live uptown and seldom read never go to the quarter to eat  this was honestly one of the best meals we have ever had with some of the best service we have ever had  fried oyster soup was amazing spinach salad was fabulous  hubbies veal was perfect  my trout was a bit dry so i asked for a sauce to fix it and immediately got a nice bowl of lemon butter that made my fish perfect creme brle was to die for  i am so sad i have waited 25 years to come her but it sure wont be the last  thanks to travis one of the best waiters ever,08-12-2016 03:38,positive,651,high,Muriel's Jackson Square,New Orleans,LA,4.0,1963,"Cajun/Creole, Restaurants"
SvHW3kMGr6O7Yp6tHFFinw,S_RH8Ny_eU-dU27Lm7PmyQ,kex3ujGWOUvBX_ms4Etdtw,1,2,0,0,i recently bought their 10 cuz sausage sandwich here and was extremely disappointed although i did like the roll click my unretouched pic about five inches of sausage cut in little pieces an ounce or two of peppers and onions a spoonful of sauce and invisible grated romano cheese maybe their hoagies are better but this is one cuz i wont be visiting again,07-08-2016 16:28,negative,356,low,PrimoHoagies,Paoli,PA,4.0,33,"Sandwiches, Restaurants, American (New), American (Traditional), Italian"
FVpAD-tHRTs1A98dZMRNmQ,GaprBELJBrsXnLWaP3-N3g,PEs5kilsGdB31jSt84ItuA,5,0,0,0,great food  texture of everything is meltinyourmouth  the sauces are amazing  keep up the good work,17-07-2018 15:50,positive,99,high,Chuck's BBQ,Bristol,PA,3.0,36,"Event Planning & Services, Barbeque, Fast Food, American (Traditional), Restaurants, Sandwiches, Caterers, Comfort Food, Food Trucks, Food"
JkRwnrQ9PwJl8fSXoxSgbg,QqRezDvUI5RUGnDGzplGrA,c-IgS6Pk6vMyax7Rbr38eA,2,0,0,0,the service was great and the restaurant was very clean we got our food quickly the mac and cheese was creamy and delicious i was not impressed with my beef brisket  it was tough and had no flavor i was so disappointed brisket is my favorite at bbq restaurant but this one missed the mark,22-11-2017 01:26,negative,288,low,Barbecue and Bourbon,Speedway,IN,4.0,284,"American (New), Restaurants, Cocktail Bars, Barbeque, Bars, Nightlife"
Kn1nMVJg91K0-o7Vf7mZVw,26ws25IU8BZBJB5_RsR_QA,0qu0fNTOsSmuREYVIMPuIQ,5,1,0,0,"hopefully everyone knows about this place

five stars just for the history in and around 

food 
definitely time honored indoor service has always been good though it can become a bit dicey when the tavern is swamped parking is limited and sometimes the road becomes even narrower due to roadside parking especially weekends

bbq baby back pork ribs cooked to perfection 
chili is always a hit especially the wild game black bean chili
tri tip anything tri tip here is mouthwateringly wonderful uncomplicated sandwiches that go down well with anything from the fully stocked bar

live entertainment inside the bar next door or outdoors on weekends
 
weekend tri tip bbqs always a hit the most quaint indoor seating great outdoor seating areas and plenty to keep you preoccupied throughout the property

great day trip plenty to do in the area   

to name a few   
lake cachuma
jalama beach
los alamos
los olivos
solvang
santa barbara yada yada",03-10-2014 19:33,positive,943,high,Cold Spring Tavern,Santa Barbara,CA,4.5,1018,"American (Traditional), Restaurants, Bars, Nightlife"
2z-t3CDyTnmnWoRNkLSQuQ,UIfrDcxG6JqZKBjOG3xQ-Q,DzpaiMQnB_sNhZPrgdvKHg,2,0,0,0,sushiya is seriously the place i will go if no other japanese restaurant is open ie between the hours of 230 and 530 pm their handroll combination isnt bad but i really dont like anything else they serve here this place feels like less of a restaurant and more of a fastfood sushi joint pretty typical for college town food there are better places for sushi but this is the only choice in iv and the food isnt horrible  i just dont love it and there are other food options in iv,24-02-2011 04:55,negative,478,low,Sushiya Express,Goleta,CA,3.5,163,"Sushi Bars, Caterers, Food, Fast Food, Event Planning & Services, Japanese, Food Delivery Services, Korean, Restaurants, Specialty Food, Asian Fusion"
kUZUhIYFgsdvBCRt8NvKzQ,8NNFpsGUByUDVj6qFOu10Q,sGy67CpJctjeCWClWqonjA,1,3,0,0,"my order was wrong 3rd time drive thru was very slow the guy working at drive thru was chewinglicking his fingers other customers were returning to correct their orders 
changes need to be made  im grossed out now wont be back",05-08-2017 19:32,negative,226,low,Blake's Lotaburger,Tucson,AZ,3.0,225,"Hot Dogs, Burgers, Restaurants, Fast Food"
atHH81yf2CIsMnOf_16E2g,HExdtWqmA6rhzYdmkorJdw,8zo6B_ZylluQcC3Pi8FP3w,1,1,0,0,omg i used this company because i was referred to them by my insurance company big mistake  the guy complained the whole time because the windshield was hard to get out then he was in a hurry because his wife had made lasagna for dinner and he was late when i got in my car the next morning my rear view mirror fell off while driving and my wipers wouldnt work when i tried to clean the windshield because the guy didnt clean it after installation never again,16-04-2015 17:22,negative,459,low,Safelite AutoGlass,Tucson,AZ,4.0,65,"Auto Glass Services, Automotive, Windshield Installation & Repair, Body Shops"
hgPGMwkOlMKhdAWOvq6YWA,Xu3UbrDA0wHzHM3bFWeiwA,B7nlRFe3EeQwAWpUpefGHA,5,0,0,0,best local coffee shop in town the coffee is top notch and always expertly made would definitely recommend,08-08-2018 02:09,positive,106,high,Provisions Coffee & Kitchen,Wesley Chapel,FL,4.5,261,"Bakeries, Coffee & Tea, Bars, Donuts, Beer Bar, Food, Bubble Tea, Restaurants, Nightlife, Breakfast & Brunch, Gluten-Free, Vegan, Cafes, Acai Bowls"
q-BsbI_RbE_4s48XlgZGgA,X3gY2RsGVzVPTXkl49U1OQ,K8b2MQ5Az59-nzvqUfjJEQ,4,0,0,0,our first visit was marred by two things upon arrival at 530pm there was only one table occupied yet we were told that we could not have our choice of table for two due to later reservations when we finally caved in an took a seat at a table crammed between many more  we were then moved to another table still not our choice where we were told wed be more comfortable after ordering a shared salad and two entrees we were informed by a server that our order was light even though we planned to have dessert her warning was inappropriate and rude however the food was excellent,07-11-2015 15:37,positive,577,high,The Farm and Fisherman,Philadelphia,PA,4.0,234,"American (New), Restaurants"
IB6gIuV4XxDKdvtCt6MVxA,xx1I3g_DLLsoqoDBiOrLLw,O6hY9yenifuRXrpc4TfgsQ,5,0,0,1,not only is the food amazing at the restaurant but so are their hearts i was meeting a friend for brunch and got in an accident on the way there my friend waited an hour for me and told them i was hit when i got there they gave me a bottle opener keychain and said that they couldnt make up for the damage to my car but this was alittle something to help make me feel better it was so nice,06-12-2015 20:53,positive,389,high,The Blue Duck,Philadelphia,PA,4.0,495,"Restaurants, American (New), Burgers, Breakfast & Brunch, Sandwiches"
0vmCeXLohIVPnpV2GWVH6A,VQWj3yozQ7e_ARfUVb_YCQ,#NAME?,5,0,0,0,i had dinner here on a saturday evening  we were seated immediately and our orders were taken in a timely fashion  we ordered the braised short ribs of beef which was one of their specials of the day and i had butternut squash as one of my sides  the food was delicious  for dessert i had the iced lemon pound cake and that was also wonderful  ive been to all the marathon grill locations in center city but i think this one is probably the best in terms of quality of food and overall atmosphere,13-11-2017 16:55,positive,496,high,Marathon,Philadelphia,PA,3.5,593,"Sandwiches, American (New), Lounges, Nightlife, Bars, Restaurants, Breakfast & Brunch"
nDR8lGj-8INDYlucHYYBDg,ZebJ5nOtpJdBS4C5D4Ft_Q,MMRRS6YhVRx_iN5-JhMRYg,3,1,1,3,"had a quick dinner with a friend and it was awesome in  out in 40 minuteswe are able to have our food eat it and get it packed up and out the door a sap without any issue with the food tasteit was amazing wellprepared well lseasonawesomeness i had the pepper chicken amazing amazing amazingnext time i come to philly i definitely would stop here

forgot about this i had to deduct a star for food delivery it was not timed so that we 2 people had our food at the same timebasic waiter rules

71616 returned last week and wanted to add a star but no such lucklevel of waiting tables still needs work the staff that meets the table should make this their bible  httpwwwkngcomblogrestaurantmanagementproperwaitstaffetiquetteinservingguests",16-07-2016 16:50,neutral,736,low,Han Dynasty,Philadelphia,PA,4.0,783,"Restaurants, Chinese, Szechuan"
VxB6MYFqiHvUm2LZqScCpg,zyvxtbh5eJ86bVgk52Yflg,pNu5bd9aL3jcJClfdQ86MQ,3,0,0,0,ate here last week with a friend and it was pretty tasty the food was pretty good a little salty and if this review was based on food alone i would give it 4stars plus i love mediterranean style tapas and they do a good job of offering a variety for a reasonable price however service was pretty mediocre once we ordered our waitress kind of neglected us and never came back to refill drinks check up on how the food was or see if we wanted anything else i wouldnt be opposed to going back but its not at the top of my list for a revisit,11-09-2014 01:20,neutral,537,low,Momo's Ouzaria Taverna,St Louis,MO,3.5,243,"Mediterranean, Lounges, Bars, Nightlife, Restaurants, Greek"
Fan7MepY-PULtmFaXA12LA,aGT80dOAwvuK8PK6WPwHRg,bsKEZroj2sUtLG3y3gQTWg,2,1,0,0,2016 event less than 10 chicken wing vendors to sample from the gun shooting and the yellow tape pretty much dampered the mood so part of it was closed off i go to this wing fest every year but this year was a dissppointment wasnt bad but it wasnt great ,04-07-2016 14:49,negative,254,low,Biggest Little City Wing Fest,Reno,NV,4.0,40,"Festivals, Arts & Entertainment, Food, Street Vendors"
luiA4Eyt-fXB3TdcYEZqvA,3uTn8il9JPkOTDLnTcSJ4Q,8usO-H5uFTzlISfGZN8rSg,5,0,0,0,try the glazed croissants   every adult who has tried them when i brought them somewhere just loved them,04-01-2015 19:15,positive,104,high,Devon Donut & Bagel Company,Devon,PA,3.5,85,"Food, Coffee & Tea, Donuts, Bagels"
cDwUGUi2YoP6LVaZY07Nig,rUFqzQE9fADDQ-a58EDitA,eaDZlSuVS0EY67Ke6pRP6Q,5,0,0,0,"excellent malaysian chinese cuisine all entrees were excellent and served piping hot servers were very friendly and highly efficient my wife and i had just visited the real penang in malaysia and this restaurant serves authentic dishes of the same quality 

especially recommend the roti pancakes and the various noodle dishes best of all prices are very reasonable for such a great meal",15-01-2017 01:50,positive,387,high,Penang,Philadelphia,PA,3.5,1112,"Malaysian, Asian Fusion, Cambodian, Chinese, Restaurants, Thai"
LfJGnGDI_UdQCjnQBjp4bA,ARTjlSo7ELtwet0BRAMwdg,eHQ0utxOdNVHVfDD7fYvdg,4,0,0,0,being from mooresville gray brothers is  has always been our first go to plan if we cant cook its great homecooking i would give this 5 stars however management has been better in the past years the food is still great as usual but service has been suffering for about 2 years or so i dont know exactly what the big change was here the tables are not currently being bussed in a timely manner  drinks are seldom refilled without asking prices have increased significantly yet service lacks if this continues im worried about their future we all love the food,16-04-2016 04:39,positive,558,high,Gray Brothers Cafeteria,Mooresville,IN,4.0,302,"Restaurants, American (Traditional), Bakeries, Food, Caterers, Event Planning & Services"
F2wy1_4aaI637OoBikkcSA,bDZxpUlQrexV4bgyNH_L7A,F-vfI049swuwDR7HMOW1Fg,1,0,0,0,our first time is our last time  worst margaritas weve had anywhere  what mexican restaurant cant make a good margarita  each of our meals was boring and unauthentic  my burrito came wrapped in a piece of foil served on a plate felt like i had hit a drive thru   no sidesjust one chicken burrito for 999   when we tried to use our 3 off 15 coupon we were told we couldnt use it  really  after spending almost 50 on three regular margaritas and two entrees no appetizers and no desserts and yes it cost that much   extremely overpriced poor service boring food,24-10-2013 15:44,negative,559,low,Red Habanero,Fishers,IN,3.5,198,"Mexican, New Mexican Cuisine, Restaurants"
U51NTTz2Iv27BZNRynhOGg,jzPkNHEtp_fz1RKYBueXPA,LA-UhlHBjHWURfesRZtE1w,5,0,0,0,i see why they are so popular i would recommend getting the bismark as well as their traditional yeast donuts if you go early enough you can sneak a spot in the dairy queen parking lot next door,19-01-2017 01:06,positive,194,high,Al's Donuts,Plainfield,IN,4.0,22,"Donuts, Food, Restaurants"
hZmHNp4hFeLZJq6ICrlmbg,Ge0tsnqB_dObCjUCiy250A,zrd6bulYNAKhCdSVtJ8aXQ,5,0,0,1,very active spa services good food appears to be fresh i ordered the salad and i was impressed because it wasnt or iceberg i guess my only complaint was i asked for raw onions and got friedsaut other than that our waitress was awesome and i would recommend this place for families,30-06-2018 22:27,positive,280,high,Texas Roadhouse,Sicklerville,NJ,4.0,203,"American (Traditional), Barbeque, Steakhouses, Restaurants"
UjhF8jEXlT4mKOFwUQc7rQ,UqveHrPl5-WZBUQiRcim-Q,t0XZeA0MP0P66QyLQn_NUw,5,0,0,0,after seeing a sub my coworker brought back from lunch i took a pic and sent it to my girlfriend next day we went we love yellow sub now bring your appetite as they are stuffed with deliciousness small inside and the dolls are a little creepy but food is so good i recommend them to everyone now,14-11-2014 04:02,positive,295,high,Yellow Submarine,Sparks,NV,4.0,231,"Restaurants, Sandwiches, Soup, Vegan"
3NwCTj1EpN7Bvr1GRJaZsQ,rCj41uEmeARiBguUYaPr6Q,MAad69FdL2Y-kSDF6SkZ3A,5,2,0,1,"i had a sudden crave for sushi last night and passed by this brand new restaurant last night my wife and daughter wanted to give them a try and glad we did

my daughter ordered a california roll from kids menu and it came out with a very cute 2 components bento box which had cali roll and fries my daughter chose an organic milk with her meal and total was only 6 

my wife and i ordered a bento box hot and sour soup was delivered to our table right after we sat down soup was very tasteful chicken teriyaki in the box was perfectly cooked it was tender and there was a baby bokchoy vegetable underneath the meat and it was yummy with the sauce there were two pieces of vege spring rolls came with the box extremely fresh vegetables inside was crunchy and had lots of flavors the portion of the bento box was so big that my wife ahd to ask me to share with her 

i ordered couple of special rolls because i noticed the price is fairly cheap like only 11 for most of sushi restaurants probably will charge 1314 pop this roll is a cooked roll i also ordered ocean waves which has raw tuna and salmon on top i got my rolls less than 10 minutes with the bento box we were kinda surprised by how fast they make sushi the presentation of the roll was great rice melted in my mouth and they were full of flavors with the sauces the raw fish was extremely fresh i have to say they are definitely one of the best sushi i ever had 

we couldnt finish the food we ordered cause the portion was too big my wife packed the rest to take them home overall  its a cool place with very relaxing atmosphere price is cheap but doesnt compromise the quality food comes out really quick which is perfect for people who want good sushi but hate to wait i absolutely recommend this new restaurant and definitely will go back soon",30-05-2015 23:57,positive,1808,high,Sushipop,Metairie,LA,3.5,48,"Sushi Bars, Restaurants, Asian Fusion, Japanese"
eRS6v9P1ubIqa8lEpTrwGA,1jE--VcTddwXGampD23JCg,VJEzpfLs_Jnzgqh5A_FVTg,4,0,1,0,"maybe i just love any place that is a byob because when i am drinking as much wine as i want i tend to have an enjoyable experience

that being said this place is great  the servers were so kind and friendly  the atmosphere is really nice but it is tiny  the spring rolls were pretty tasty  my pad see ewe was delicious  my friend got the penang curry and his meal was on point  i guess the only complaint is the fact that as others have said i usually have a lot of leftovers when i eat at thai restaurants but this time i had nonebut that couldve been the wine inside me eating all of the delicious food

i would definitely go back",15-11-2013 17:43,positive,633,high,Jasmine Rice - Rittenhouse,Philadelphia,PA,3.5,307,"Soup, Thai, Restaurants, Salad"
Ti2ay-rCyZvSPt9c78mrXA,Bs9hv0zgdY8khKwTCmrNoQ,1rLip0b2JU4Golydi7rS5g,5,0,0,0,this is a great location one of the few places that actually deliver to plymouth meeting i always get consistently good pizza and the delivery drivers are always prompt the best thing is when i ask them to call before delivery they actually do my dog is very loud and a bit obnoxious when people knock on the door so letting me know theyre outside helps me sidestep the noise keep up the great work,16-04-2016 01:16,positive,398,high,Papa John's Pizza,Conshohocken,PA,2.0,19,"Restaurants, Pizza"
m5q0eC1NRWirnzQ8LkQe-Q,r31djVXssrho-ew8UKlwyA,#NAME?,1,0,0,0,i ordered a delivery meal that had two salads with multiple toppings and salmon i received a box of kale and chicken and after contacting the restaurant manager who was unbelievably rude to me on the phone he agreed to give me a whole 10 back on my 60 dollar meal i only called to see if i had missed a call from them to tell me they were out of what i ordered usually i wouldnt have even asked for anything back i dont really care but his horrific attitude towards me really upset me,11-05-2017 23:28,negative,484,low,Marathon,Philadelphia,PA,3.5,593,"Sandwiches, American (New), Lounges, Nightlife, Bars, Restaurants, Breakfast & Brunch"
6JS2SWOlVDcSmDGS0vYAZw,ZDhjgvBo9KZQumWGMJ4Aow,qjGS_7iaQDpbVhS6W8qkHQ,5,0,0,0,best cupcakes ive had so far in philly amazingly flavorful and very light light fluffy cake and frosting that is perfectly whippednot thick or heavy like some other cupcakes ive tried frosting is definitely on the sweet side but bottom lineyoull be in heaven eating these,27-08-2016 20:48,positive,271,high,The Sweet Life Bakeshop,Philadelphia,PA,5.0,316,"Food, Cupcakes, Desserts, Bakeries"
A5rYPR3o5vUcBetcngWLRQ,OoLGXiIkIfvALStAdts6SA,0VbQPOI8LqNpSmW4rcEMdQ,2,0,0,0,"pizza delivery on time and pizza quality on par with well pizza hut the problem is on delivery they dont bring cheese and crushed pepper a universally recognized pizza delivery staple 

when asked on multiple occasions the dopey driver will say oh u need to ask for that so i do still no peppers n cheese what kind of whack franchise ownership cant spend the penny on condiments if i get a burger i expect ketchup same concept",08-10-2016 00:29,negative,426,low,Pizza Hut,Saint Charles,MO,2.0,14,"Fast Food, Restaurants, Pizza, Italian, Chicken Wings"
IiKxYm9For9Mqp2w7u4X_g,qfjAuAnfuDnEBonFJ5KPRg,sMjjClYrGEXcTFG66qmg8A,4,1,1,1,"i have been to more thai restaurants than i can count and have never found a bad one this one is special i went for lunch and was pleasantly surprised from the moment i walked in the place is comfortable and the tables are spaced far enough apart so that i dont have to listen to someone elses conversation i split an order of tom yum soup with my lovely lunch date it is a thai version of hot and sour soup and was a unique combination of subtle flavors that made each mouthful an event the entree was padthai and was every bit as good as the king and i the one complaint i had was that it could have been hotter but since i was given the choice of hotness i only have my self to blame 
i dont normally consider service that big of a part of my restaurant experience unless it is so bad that it was insulting but this was different i felt that the owner and the waiter considered us guests in their home 
all in all this was a most enjoyable experience i will make the half hour trip to visit this place so evening to savor their dinner menu",11-04-2012 15:29,positive,1042,high,Thai House,Columbia,IL,4.5,117,"Thai, Restaurants, Noodles, Vegetarian"
Eo0RgBTD1Q-7ypLhAZwjMA,Jtd0QRX_ne6TgMsx111-Ww,3OGzmGqWwsyGLkhnxrA9Pw,4,0,0,0,i was very impressed with their gluten free pizza definitely some of the best gluten free breadsticks ive ever had my boyfriend got the buffalo pizza he enjoyed it ill come back again i gave them 4 stars seemed like the service was a little slow otherwise i enjoyed my experience,14-02-2016 00:30,positive,279,high,Gourmet Pizza Company,Tampa,FL,4.0,185,"Pizza, Restaurants, Gluten-Free, Vegan"
DLF-Yda4iGACt65_wxr02w,zFv65Z7dvyxcwthlfeUBHA,sB45WFgysT617bKWP_WJwA,5,0,0,0,"we visited this place when we first moved here and absolutely loved it but this time i was here on business and it was even better than before 
we had a generous dinner mostly heavy appetizers and all the beercidersoda you could drink
they even brought a clydesdale out to the patio so we could take pictures with him he was enormous 
we also got an abbreviated tour and it was still interesting lots of parking and it seems that there are several different levels of tours if you come during the day everyone was friendly and helpful what a great team event the gift store has everything budweiser related you could want a",03-06-2018 21:16,positive,623,high,Budweiser Brewery Experience,Saint Louis,MO,4.5,605,"Bars, Beer Gardens, Food, Breweries, Nightlife, Tours, Pubs, Wine Tours, Beer Tours, Hotels & Travel"
1i3BzHMXPnfGCVq4MEIZQw,iECO8R3JReKVAuJ9EwI-4g,14u0W0rX1e_eTkTETrCX8w,5,0,0,0,great staff good nachos has a pokestop and nice place to hang out and rest at before a movie or trip around the mall,14-09-2016 20:13,positive,116,high,Moe's Southwest Grill,Nashville,TN,2.0,34,"Restaurants, Mexican, Tex-Mex"
SQcgP0NWzRVeWYVTLU_Vtg,NwXwR_tfwcfqXT1wiTEzIA,L_TT0BFmFwORAMaA83K54A,2,4,2,0,"they just recently opened and things were a little rough

several long time friends of mine from the broad ripple area all told me to try this new place out

1 you took over the chumleys location which used to have 50 taps  now you have 24  you are a taproom in broad ripple and in the ibj article you talk about how your selection of beers is going to be different  i saw maybe 2 beers that were slightly unique

2 my dinner date and i ordered a mule each  very good

3 she ordered your chorizo macncheese  flavor was good  but honestly it looked like hamburger helper

4 i ordered the grilled chicken sandwich  it was unevenly cooked  one end was dry and chewy  the other end i had to double check to make sure it wasnt raw  it had that odd crunchy feel of undercooked chicken

5 the house fries are a sliced potato that is deep fried  just meh  some way overcooked and some chewy

6 please get rid of the generic ketchupcondiments  at a minimum go with red gold  a local company  again in the ibj article you talk about how everything is freshly made and locally sourced

7 loved our waitress



they say they are open for breakfast on the weekends  ok does 10 am really mean breakfast  their ibj article says they are going after an older crowd  to be honest an older crowd is already hours into their day at 10 am   our breakfast group meets at 830 because most of us are small business owners and have things to get done



thankfully the chumley stench has been irradicated",21-11-2015 11:26,negative,1480,low,Village Tap Room,Indianapolis,IN,2.5,23,"Gastropubs, Cocktail Bars, Beer Bar, Bars, Restaurants, Nightlife"
k7oCn39Av_KEpZ5uHETQ_w,MFDmjvdFTuFb-FjbrzHE6g,04UD14gamNjLY0IDYVhHJg,4,1,0,0,"i go there all the time and it never disappoints

id suggest going either a little on the early side or a bit later so like 530 or 9 if you have a big group this location is not the bestso take it to their no libs location

usually there is a bit of a wait so we put in our name then took a nice stroll to get some wine and beer by the time we made it back 17 mins later our table was patiently waiting for us

hummus is a must have the pita is always so warm and fluffy usually get the grilled octopus too pretttyy pretty prety good 

other apps that cannot be missed are the meatballsthey are sooo good 
and last night we tried the shrimp pil pil cause all these yelpers were raving about it so we went for it it lived up to the hype

we split the seafood combo it wasnt bad at all it was a nice steamed medley of everything in the sea probs wont get it again and go back to my go to of the salmon

hot tip
hummus octopus and meatballs are perfect for takout on the weekdays



s  p",03-09-2011 17:00,positive,984,high,Dmitri's,Philadelphia,PA,4.0,273,"Mediterranean, Restaurants, Seafood, Greek"
YKXhXHe9KX2_yW0T7NIu9w,Ulgx0O6RYa9EBngyfaujfw,iZ3_aquamiCxGmFR-NZHqQ,5,0,0,0,this place has the best german food in the worl,08-07-2011 15:04,positive,47,high,Schnitzelhaus Restaurant,Tampa,FL,3.0,11,"Restaurants, German"
JXv5tLnzp5RRVNjNOmdtww,pmeZsEFDws3Y5M-I2gHGNQ,s3FRhtaNU8dt-mKkLKUQaQ,2,0,0,0,awful service took forever to place our order good food at least,06-06-2013 18:43,negative,64,low,RuSan's Sushi and Seafood,Nashville,TN,3.0,206,"Sushi Bars, Ramen, Food, Beer, Wine & Spirits, Restaurants, Burgers, Japanese, Seafood"
bAzfrielsCxwCb2SCiKZdQ,38EPpjeAiD6BpL2ipq9PHA,j8JOZvfeHEfUWq3gEz6ABQ,4,0,0,0,looking for a funky little place to hang out this is it its got a huge wine selection and a cooler full of unique cheeses you can ask them to do a custom cheese plate with cheese you select or ask for the cheese plate of the day they also have fun bites of food like barbecue shrimp and baconwrapped dates to accompany the live music in their cozy little courtyard this is more of a local gem than a tourist joint it is one of my favorite places to spend an evening,14-08-2018 13:09,positive,465,high,Bacchanal Fine Wine & Spirits,New Orleans,LA,4.5,1156,"Jazz & Blues, Bars, Arts & Entertainment, Beer, Wine & Spirits, Wine Bars, Food, Nightlife"
QuYxKQnxLFtopsEzzGDv9Q,VTRqNF5cDRLnlppkeyCnTw,gebiRewfieSdtt17PTW6Zg,4,0,0,0,"this place is great for kids

happy hour prices are reasonable 

our chef had a few funny jokes and tricks and entertained kids from 47 my biggest issue with hibachi is that the food is either too dry or salty not the case 

opt for the fried rice  its super good 
we had an array of items vegetarian shrimp chicken and steak all came out as expected and tasty portion sizes are relatively large
the kids menu has sufficient options
wait staff was attentive and responsive
service was fast they had several large parties there and the place was packed so i was pretty surprised at the efficiency of service
food came out hot

honestly it was nice to have my kid entertained so i could eat in peace id pay almost anything for that type of peace",14-01-2013 04:04,positive,743,high,Hibachi Steak House & Sushi Bar,Santa Barbara,CA,3.5,488,"Steakhouses, Sushi Bars, Restaurants, Japanese"
n-1lrdq0YW8PCKjh_KGgTw,olKHTqB0pydLHO3pnOFZcQ,2x31vm7m-ySddAlR5GWmbw,4,0,0,0,"i go here for two things watches and sales the sports authority carries a good selection of watches that are water resistant durable and easy to read not the watches that die in three months i can also find brand named sports clothing jogging walking general workout clothes that are on sale the outdoor equipment they sell is expensive imo and i can find more selection at bass pro shop phoenix dicks sporting goods or even at wal mart 

they have a small selection of womens shoes but the customer service is great",15-12-2011 03:19,positive,516,high,Sports Authority,Tucson,AZ,3.5,14,"Shopping, Fashion, Outdoor Gear, Sports Wear, Sporting Goods"
Wfe02AUcAvmW177p1SoMDw,QV_qS2T-jtGcMzHAIPCKLw,ZY2feSm2sc5nTXYHnKpMGQ,4,0,0,0,came here for their happy hour 36p mf and the menu was pretty good good food the crawfish sausage in a blanket are ridiculously delicious and they had 3 draft beers not bad for a hotel restaurant my only gripe is the service is a tad slow you seat yourself not sure if this is all the time or just for hh and it took a second for a waiter to take our orders and even longer for our drinks to come out seems like there was too little staff,15-05-2013 16:06,positive,438,high,Vitascope Hall,New Orleans,LA,3.5,146,"Bars, Nightlife, Restaurants, Sushi Bars, Burgers, Sports Bars, Seafood"
